hoy,battery_soc_r2_gwh_target,battery_soc_r5_gwh_target,battery_soc_r6_gwh_target,climatology_eue_gwh
1947,11.731441551246533,12.762999999999977,17.14032409972305,0.0
1948,13.725041551246544,12.762999999999977,17.14032409972305,0.0
1949,13.725041551246544,3.6538033240996874,17.14032409972305,0.0
1950,13.725041551246544,3.6538033240996874,0.10708310249311011,0.0
1951,0.0,3.6538033240996874,0.10708310249311011,0.0
1952,0.0,0.0,0.0,0.0
1953,-0.0,-0.0,5.83255000000001,0.0
1954,12.546900000000006,-0.0,5.83255000000001,0.0
1955,12.546900000000006,17.17815000000002,5.83255000000001,0.0
1956,13.930249999999985,17.17815000000002,24.832550000000012,0.0
1957,21.699556094182807,22.961610387811636,32.44393351800556,0.0
1958,40.569806094182795,22.961610387811636,32.44393351800556,0.0
1959,40.569806094182795,33.98046038781165,32.44393351800556,0.0
1960,40.569806094182795,29.55087590027707,32.44393351800556,0.0
1961,40.569806094182795,10.439113573407221,32.44393351800556,0.0
1962,19.517174515235425,2.758393351800551,32.44393351800556,0.0
1963,19.517174515235425,0.0,11.39130193905819,0.0
1964,1.7081994459833763,0.0,11.39130193905819,0.0
1965,1.7081994459833763,-0.0,0.0,0.0
1966,0.0,0.0,0.0,0.0
1967,4.889916666666664,0.0,0.0,0.0
1968,4.889916666666664,2.2061631117267098,4.3871702216066275,0.0
1969,4.889916666666664,11.51509644506006,4.3871702216066275,0.0
1970,4.889916666666664,11.51509644506006,19.00072022160665,0.0
1971,13.68346666666666,11.51509644506006,19.00072022160665,0.0
1972,20.742416666666646,11.51509644506006,19.00072022160665,0.0
1973,20.742416666666646,11.51509644506006,14.66415512465375,0.0
1974,20.742416666666646,11.51509644506006,1.7838227146814498,0.0
1975,20.742416666666646,1.0680604339797206,1.7838227146814498,0.0
1976,20.742416666666646,1.0680604339797206,0.0,0.0
1977,20.742416666666646,1.0680604339797206,8.021150000000011,0.0
1978,20.742416666666646,1.0680604339797206,21.587566666666675,0.0
1979,20.742416666666646,19.797777100646403,21.587566666666675,0.0
1980,20.742416666666646,38.7977771006464,23.4384,0.0
1981,23.829049999999967,38.7977771006464,42.4384,0.0
1982,42.82904999999997,41.66069376731307,42.4384,0.0
1983,42.82904999999997,41.66069376731307,57.02756666666664,0.0
1984,42.82904999999997,41.66069376731307,57.02756666666664,0.0
1985,42.82904999999997,28.52628933518013,57.02756666666664,0.0
1986,42.82904999999997,27.05415637119122,35.974935087719274,0.0
1987,42.82904999999997,8.132217313019463,35.974935087719274,0.0
1988,29.87098905817171,8.132217313019463,35.974935087719274,0.0
1989,23.18622451523543,8.132217313019463,35.974935087719274,0.0
1990,23.18622451523543,8.132217313019463,36.090101754385955,0.0
1991,23.18622451523543,8.132217313019463,43.721468421052634,0.0
1992,23.18622451523543,8.132217313019463,52.86688508771928,0.0
1993,23.18622451523543,20.012433979686136,52.86688508771928,0.0
1994,36.20694118190208,20.012433979686136,52.86688508771928,0.0
1995,38.48585794090488,30.341717220683357,52.86688508771928,0.0
1996,44.31015304709142,30.341717220683357,52.86688508771928,0.0
1997,38.993587950138505,30.341717220683357,52.86688508771928,0.0
1998,38.993587950138505,30.341717220683357,39.664281209602926,0.0
1999,38.993587950138505,30.341717220683357,30.68500143120957,0.0
2000,38.993587950138505,32.41796722068333,30.68500143120957,0.0
2001,38.993587950138505,42.260583887349995,30.68500143120957,0.0
2002,38.993587950138505,51.88540198522626,39.59383333333331,0.0
2003,57.993587950138505,51.88540198522626,41.34321666666666,0.0
2004,76.9935879501385,51.88540198522626,48.10278333333335,0.0
2005,76.9935879501385,60.40770198522626,67.10278333333335,0.0
2006,76.9935879501385,65.51905198522626,86.10278333333335,0.0
2007,76.9935879501385,65.51905198522626,100.0,0.0
2008,76.9935879501385,65.51905198522626,100.0,0.0
2009,60.49281232686982,65.51905198522626,100.0,0.0
2010,54.54289542936287,65.51905198522626,78.94736842105263,0.0
2011,33.4902638504155,64.15618776546631,77.59998333333334,0.0
2012,33.4902638504155,46.88283596491229,77.59998333333334,0.0
2013,33.4902638504155,36.36460881809789,77.59998333333334,0.0
2014,33.4902638504155,34.82178333333334,77.59998333333334,0.0
2015,39.32611385041549,34.82178333333334,77.59998333333334,0.0
2016,46.712080517082164,34.82178333333334,77.59998333333334,0.0
2017,46.712080517082164,44.650400000000005,77.59998333333334,0.0
2018,46.712080517082164,44.650400000000005,90.49748333333332,0.0
2019,46.712080517082164,44.650400000000005,100.0,0.0
2020,51.54878051708217,44.650400000000005,100.0,0.0
2021,45.04800489381347,44.650400000000005,100.0,0.0
2022,45.04800489381347,44.650400000000005,85.95052631578949,0.0
2023,35.1632403508772,44.650400000000005,85.95052631578949,0.0
2024,35.7612903508772,44.650400000000005,85.95052631578949,0.0
2025,45.41660701754387,44.650400000000005,85.95052631578949,0.0
2026,45.41660701754387,60.77436666666665,85.95052631578949,0.0
2027,64.41660701754387,60.77436666666665,89.39882631578946,0.0
2028,69.39187368421052,79.77436666666665,89.39882631578946,0.0
2029,69.39187368421052,98.77436666666665,96.78737631578944,0.0
2030,88.39187368421052,100.0,96.78737631578944,0.0
2031,100.0,100.0,100.0,0.0
2032,98.28587257617728,100.0,100.0,0.0
2033,77.23324099722991,99.9996675900277,100.0,0.0
2034,77.23324099722991,88.18958448753463,78.94736842105263,0.0
2035,69.13036011080332,88.18958448753463,57.89473684210526,0.0
2036,67.53174515235455,67.13695290858726,57.89473684210526,0.0
2037,55.609729362880984,67.13695290858726,53.720741551246405,0.0
2038,55.609729362880984,59.82060941828254,53.720741551246405,0.0
2039,56.81437936288099,59.82060941828254,53.720741551246405,0.0
2040,62.39847936288099,59.82060941828254,53.720741551246405,0.0
2041,70.81032936288098,59.82060941828254,53.720741551246405,0.0
2042,70.81032936288098,59.82060941828254,63.575391551246405,0.0
2043,70.81032936288098,59.82060941828254,71.98039155124641,0.0
2044,70.81032936288098,61.13275941828255,71.98039155124641,0.0
2045,70.81032936288098,61.13275941828255,61.298175484764414,0.0
2046,70.81032936288098,43.04411675900275,61.298175484764414,0.0
2047,70.81032936288098,29.288105678670348,61.298175484764414,0.0
2048,67.59465069252084,29.288105678670348,61.298175484764414,0.0
2049,67.59465069252084,36.32480567867032,61.298175484764414,0.0
2050,67.59465069252084,49.99970567867031,61.298175484764414,0.0
2051,86.31080069252087,49.99970567867031,61.298175484764414,0.0
2052,89.38675069252085,68.99970567867031,61.298175484764414,0.0
2053,93.12070069252083,68.99970567867031,80.29817548476441,0.0
2054,93.12070069252083,80.24564722991693,88.7600339335178,0.0
2055,93.12070069252083,91.12374722991696,88.7600339335178,0.0
2056,93.12070069252083,86.7280131578948,88.7600339335178,0.0
2057,90.75250124653743,65.67538157894742,88.7600339335178,0.0
2058,90.75250124653743,65.67538157894742,80.0423608033239,0.0
2059,90.75250124653743,44.62275000000005,68.80513088642641,0.0
2060,85.94175332409975,44.62275000000005,47.75249930747904,0.0
2061,85.94175332409975,44.62275000000005,29.272111495844687,0.0
2062,85.94175332409975,44.62275000000005,25.339050000000032,0.0
2063,85.94175332409975,44.62275000000005,26.317050000000023,0.0
2064,85.94175332409975,44.62275000000005,30.77385000000001,0.0
2065,93.61410332409974,44.62275000000005,30.77385000000001,0.0
2066,93.61410332409974,44.62275000000005,39.960700000000024,0.0
2067,93.61410332409974,51.98090000000004,39.960700000000024,0.0
2068,93.61410332409974,51.98090000000004,40.58355000000001,0.0
2069,93.61410332409974,51.98090000000004,40.58355000000001,0.0
2070,93.61410332409974,51.98090000000004,40.58355000000001,0.0
2071,80.1029675900277,51.98090000000004,40.58355000000001,0.0
2072,77.50330000000001,51.98090000000004,40.58355000000001,0.0
2073,77.50330000000001,60.88590000000002,40.58355000000001,0.0
2074,77.50330000000001,60.88590000000002,56.01865000000004,0.0
2075,96.50330000000001,60.88590000000002,57.17555000000003,0.0
2076,96.50330000000001,79.88590000000002,62.0,0.0
2077,96.50330000000001,85.80095,81.0,0.0
2078,100.0,85.80095,100.0,0.0
2079,100.0,99.9639,100.0,0.0
2080,100.0,100.0,100.0,0.0
2081,100.0,100.0,84.81271011080351,0.0
2082,100.0,78.94736842105263,75.57769626038797,0.0
2083,100.0,71.44576177285315,54.5250646814406,0.0
2084,86.87534487534617,61.10570775623273,54.5250646814406,0.0
2085,81.75453808864272,61.10570775623273,41.93700720221607,0.0
2086,81.75453808864272,52.11684349030475,41.93700720221607,0.0
2087,81.75453808864272,52.11684349030475,41.369638781163445,0.0
2088,84.8932880886427,52.11684349030475,41.369638781163445,0.0
2089,84.8932880886427,52.11684349030475,47.24078878116344,0.0
2090,84.8932880886427,59.77569349030475,47.24078878116344,0.0
2091,91.1193380886427,59.77569349030475,47.24078878116344,0.0
2092,91.1193380886427,59.77569349030475,47.28163878116344,0.0
2093,91.1193380886427,59.77569349030475,36.035599999999995,0.0
2094,72.98305000000005,59.77569349030475,36.035599999999995,0.0
2095,72.98305000000005,59.77569349030475,36.035599999999995,0.0
2096,72.98305000000005,59.099350000000015,36.035599999999995,0.0
2097,72.98305000000005,59.099350000000015,45.66340000000001,0.0
2098,72.98305000000005,59.099350000000015,62.0,0.0
2099,75.03030000000003,59.099350000000015,81.0,0.0
2100,80.43280000000001,78.09935000000002,81.0,0.0
2101,86.33860000000001,97.09935000000002,81.0,0.0
2102,86.33860000000001,100.0,100.0,0.0
2103,100.0,100.0,100.0,0.0
2104,100.0,100.0,100.0,0.0
2105,80.49656509695292,100.0,100.0,0.0
2106,80.49656509695292,78.94736842105263,89.29080332409973,0.0
2107,80.49656509695292,78.94736842105263,89.29080332409973,0.0
2108,69.38188988919676,76.40049224376735,89.29080332409973,0.0
2109,69.38188988919676,58.70570000000001,89.29080332409973,0.0
2110,69.38188988919676,58.70570000000001,89.29080332409973,0.0
2111,69.38188988919676,58.70570000000001,89.29080332409973,0.0
2112,71.33708988919673,58.70570000000001,89.29080332409973,0.0
2113,75.75293988919671,58.70570000000001,89.29080332409973,0.0
2114,75.75293988919671,58.70570000000001,95.28020332409972,0.0
2115,75.75293988919671,62.621849999999995,95.28020332409972,0.0
2116,75.75293988919671,62.621849999999995,91.52347202216066,0.0
2117,75.75293988919671,62.621849999999995,75.72313961218838,0.0
2118,74.41742742382276,62.621849999999995,75.72313961218838,0.0
2119,74.41742742382276,62.621849999999995,75.72313961218838,0.0
2120,67.06956038781165,62.621849999999995,75.72313961218838,0.0
2121,70.52726038781165,62.621849999999995,75.72313961218838,0.0
2122,80.90366038781164,62.621849999999995,75.72313961218838,0.0
2123,96.58151038781163,62.621849999999995,75.72313961218838,0.0
2124,96.61161038781162,81.62185,75.72313961218838,0.0
2125,96.61161038781162,82.65765,94.72313961218838,0.0
2126,96.61161038781162,100.0,94.72313961218838,0.0
2127,100.0,100.0,100.0,0.0
2128,100.0,92.19717451523543,100.0,0.0
2129,100.0,91.71774390581632,94.50702063711992,0.0
2130,100.0,91.71774390581632,81.90064944598419,0.0
2131,78.94736842105263,81.42427950138503,81.90064944598419,0.0
2132,78.94736842105263,60.37164792243766,73.73538628808942,0.0
2133,78.94736842105263,39.31901634349029,72.25344722991765,0.0
2134,78.94736842105263,39.31901634349029,72.25344722991765,0.0
2135,78.94736842105263,34.17120470914126,72.25344722991765,0.0
2136,78.06155124653739,34.17120470914126,72.25344722991765,0.0
2137,78.06155124653739,34.17120470914126,73.71379722991766,0.0
2138,78.06155124653739,34.17120470914126,76.24889722991766,0.0
2139,78.06155124653739,34.72065470914127,76.24889722991766,0.0
2140,78.06155124653739,26.899048060941823,76.24889722991766,0.0
2141,78.06155124653739,6.340710110803318,76.24889722991766,0.0
2142,71.01091412742382,6.340710110803318,55.1962656509703,0.0
2143,49.95828254847645,6.340710110803318,52.59388337950214,0.0
2144,36.771246537396095,6.340710110803318,52.59388337950214,0.0
2145,36.771246537396095,6.340710110803318,52.59388337950214,0.0
2146,36.771246537396095,6.340710110803318,59.35253337950215,0.0
2147,49.537296537396074,6.340710110803318,59.35253337950215,0.0
2148,49.537296537396074,23.22956011080331,59.35253337950215,0.0
2149,49.537296537396074,41.42486011080332,59.35253337950215,0.0
2150,65.26579653739606,41.42486011080332,59.35253337950215,0.0
2151,72.86324653739604,41.42486011080332,59.35253337950215,0.0
2152,72.86324653739604,41.42486011080332,59.35253337950215,0.0
2153,72.86324653739604,20.372228531855953,56.47530346260466,0.0
2154,72.86324653739604,20.372228531855953,56.47530346260466,0.0
2155,51.81061495844867,20.372228531855953,42.56328130193984,0.0
2156,51.81061495844867,20.372228531855953,39.826716204986944,0.0
2157,50.2416398891966,20.372228531855953,39.826716204986944,0.0
2158,50.2416398891966,20.372228531855953,39.826716204986944,0.0
2159,50.2416398891966,20.372228531855953,35.64560817174595,0.0
2160,50.2416398891966,20.372228531855953,35.64560817174595,0.0
2161,52.387289889196595,20.372228531855953,35.64560817174595,0.0
2162,56.56918988919658,20.372228531855953,35.64560817174595,0.0
2163,56.56918988919658,22.797728531855938,35.64560817174595,0.0
2164,56.56918988919658,17.893628808864268,35.64560817174595,0.0
2165,40.103372714681335,17.893628808864268,35.64560817174595,0.0
2166,38.275394875346144,17.893628808864268,35.64560817174595,0.0
2167,38.275394875346144,0.0,35.64560817174595,0.0
2168,38.275394875346144,-0.0,35.64560817174595,0.0
2169,42.85044487534614,-0.0,35.64560817174595,0.0
2170,42.85044487534614,11.12659999999997,35.64560817174595,0.0
2171,58.99389487534611,11.12659999999997,35.64560817174595,0.0
2172,59.61054487534609,11.12659999999997,54.64560817174595,0.0
2173,78.6105448753461,12.504349999999972,54.64560817174595,0.0
2174,78.6105448753461,12.504349999999972,72.52055817174595,0.0
2175,78.6105448753461,12.504349999999972,83.05565817174593,0.0
2176,78.6105448753461,12.504349999999972,83.05565817174593,0.0
2177,78.6105448753461,12.504349999999972,63.91255567867114,0.0
2178,78.6105448753461,12.504349999999972,53.79150304709218,0.0
2179,67.84732742382296,12.504349999999972,35.52436038781196,0.0
2180,67.84732742382296,12.504349999999972,35.52436038781196,0.0
2181,50.547715235457304,12.504349999999972,35.52436038781196,0.0
2182,42.20743822714706,12.504349999999972,35.52436038781196,0.0
2183,42.1447235457066,12.504349999999972,35.52436038781196,0.0
2184,42.1447235457066,14.261149999999962,35.52436038781196,0.0
2185,42.1447235457066,14.261149999999962,39.51221038781195,0.0
2186,42.1447235457066,19.593799999999966,39.51221038781195,0.0
2187,42.1447235457066,22.827899999999953,39.51221038781195,0.0
2188,42.1447235457066,22.827899999999953,39.51221038781195,0.0
2189,42.1447235457066,22.827899999999953,23.26727963988952,0.0
2190,42.1447235457066,21.791334903047073,23.26727963988952,0.0
2191,42.1447235457066,21.791334903047073,23.26727963988952,0.0
2192,42.1447235457066,21.791334903047073,23.26727963988952,0.0
2193,42.1447235457066,26.530534903047066,23.26727963988952,0.0
2194,42.1447235457066,26.530534903047066,34.71387963988951,0.0
2195,42.1447235457066,26.530534903047066,51.42927963988948,0.0
2196,43.33362354570661,45.53053490304707,51.42927963988948,0.0
2197,44.97072354570659,64.53053490304707,51.42927963988948,0.0
2198,44.97072354570659,82.29283490304707,51.42927963988948,0.0
2199,44.97072354570659,82.29283490304707,61.16457963988947,0.0
2200,44.97072354570659,82.29283490304707,61.16457963988947,0.0
2201,44.97072354570659,82.29283490304707,40.571117036011344,0.0
2202,26.72723614958467,68.64906468144049,40.571117036011344,0.0
2203,26.72723614958467,68.64906468144049,31.097986842105517,0.0
2204,26.72723614958467,47.59643310249313,27.252668282548715,0.0
2205,26.72723614958467,29.24635000000005,27.252668282548715,0.0
2206,26.72723614958467,29.24635000000005,27.252668282548715,0.0
2207,26.099258310249482,29.24635000000005,27.252668282548715,0.0
2208,28.15165831024948,29.24635000000005,27.252668282548715,0.0
2209,32.49730831024947,29.24635000000005,27.252668282548715,0.0
2210,32.49730831024947,29.24635000000005,33.047218282548705,0.0
2211,32.49730831024947,33.213300000000054,33.047218282548705,0.0
2212,32.49730831024947,33.213300000000054,33.047218282548705,0.0
2213,32.49730831024947,33.213300000000054,33.047218282548705,0.0
2214,32.49730831024947,33.213300000000054,33.047218282548705,0.0
2215,32.49730831024947,33.213300000000054,33.047218282548705,0.0
2216,30.80977368421068,33.213300000000054,33.047218282548705,0.0
2217,39.628523684210656,33.213300000000054,33.047218282548705,0.0
2218,39.628523684210656,47.91715000000005,33.047218282548705,0.0
2219,58.628523684210656,47.91715000000005,33.55491828254868,0.0
2220,62.746973684210644,66.91715000000005,33.55491828254868,0.0
2221,67.98102368421065,66.91715000000005,52.55491828254868,0.0
2222,70.91732368421063,85.91715000000005,52.55491828254868,0.0
2223,70.91732368421063,100.0,52.55491828254868,0.0
2224,71.57442368421061,100.0,52.55491828254868,0.0
2225,71.57442368421061,100.0,52.55491828254868,0.0
2226,71.57442368421061,95.2228808864266,52.55491828254868,0.0
2227,57.386470360110785,77.32014168975081,52.55491828254868,0.0
2228,51.31489141274236,77.32014168975081,52.55491828254868,0.0
2229,30.262259833794996,77.32014168975081,52.413699445983575,0.0
2230,30.262259833794996,77.32014168975081,52.413699445983575,0.0
2231,30.262259833794996,77.32014168975081,52.413699445983575,0.0
2232,30.262259833794996,77.32014168975081,52.646249445983536,0.0
2233,30.262259833794996,80.40059168975081,52.646249445983536,0.0
2234,30.262259833794996,84.7776416897508,52.646249445983536,0.0
2235,32.434459833794996,84.7776416897508,52.646249445983536,0.0
2236,26.86526315789471,84.7776416897508,52.646249445983536,0.0
2237,26.86526315789471,67.27886052631587,52.646249445983536,0.0
2238,24.472631578947347,67.27886052631587,52.646249445983536,0.0
2239,6.497894736842092,67.27886052631587,52.646249445983536,0.0
2240,-0.0,67.27886052631587,52.646249445983536,0.0
2241,0.0,71.59781052631587,52.646249445983536,0.0
2242,10.322750000000005,71.59781052631587,52.646249445983536,0.0
2243,25.435450000000003,71.59781052631587,52.646249445983536,0.0
2244,25.435450000000003,90.40406052631586,52.646249445983536,0.0
2245,44.43545,91.54576052631583,52.646249445983536,0.0
2246,50.830796814404444,91.54576052631583,64.58110263157907,0.0
2247,50.830796814404444,91.54576052631583,75.66585263157904,0.0
2248,50.830796814404444,91.54576052631583,75.66585263157904,0.0
2249,50.830796814404444,91.54576052631583,75.66585263157904,0.0
2250,50.830796814404444,91.54576052631583,64.94923213296408,0.0
2251,50.830796814404444,81.87418157894739,64.94923213296408,0.0
2252,50.830796814404444,81.87418157894739,61.39920443213305,0.0
2253,50.830796814404444,81.87418157894739,61.39920443213305,0.0
2254,50.830796814404444,81.87418157894739,61.39920443213305,0.0
2255,50.830796814404444,81.87418157894739,61.39920443213305,0.0
2256,50.830796814404444,81.87418157894739,65.15045443213303,0.0
2257,56.86119681440444,81.87418157894739,65.15045443213303,0.0
2258,63.81539681440442,81.87418157894739,65.15045443213303,0.0
2259,63.81539681440442,81.87418157894739,70.08830443213301,0.0
2260,61.028249999999986,81.87418157894739,70.08830443213301,0.0
2261,61.028249999999986,81.87418157894739,70.08830443213301,0.0
2262,61.028249999999986,60.82155000000002,69.97390000000004,0.0
2263,61.028249999999986,60.82155000000002,69.97390000000004,0.0
2264,61.028249999999986,60.82155000000002,69.97390000000004,0.0
2265,67.98949999999999,60.82155000000002,69.97390000000004,0.0
2266,81.0,60.82155000000002,69.97390000000004,0.0
2267,81.0,60.82155000000002,87.62100000000005,0.0
2268,100.0,62.59585000000003,87.62100000000005,0.0
2269,100.0,81.59585000000003,89.78320000000002,0.0
2270,100.0,100.0,89.78320000000002,0.0
2271,100.0,100.0,100.0,0.0
2272,100.0,100.0,100.0,0.0
2273,78.94736842105263,98.67130193905815,100.0,0.0
2274,78.94736842105263,98.67130193905815,100.0,0.0
2275,78.94736842105263,82.92808864265925,100.0,0.0
2276,57.89473684210526,82.92808864265925,90.07745152354572,0.0
2277,57.89473684210526,82.92808864265925,90.07745152354572,0.0
2278,57.89473684210526,82.92808864265925,90.07745152354572,0.0
2279,57.89473684210526,82.92808864265925,90.07745152354572,0.0
2280,57.89473684210526,82.92808864265925,90.07745152354572,0.0
2281,57.89473684210526,79.84343490304704,90.07745152354572,0.0
2282,57.89473684210526,79.84343490304704,87.99340720221606,0.0
2283,57.89473684210526,79.84343490304704,83.14742382271467,0.0
2284,57.89473684210526,70.65049861495845,79.06999999999996,0.0
2285,57.89473684210526,70.65049861495845,79.06999999999996,0.0
2286,57.89473684210526,70.65049861495845,79.06999999999996,0.0
2287,57.89473684210526,70.65049861495845,79.06999999999996,0.0
2288,57.89473684210526,70.65049861495845,79.06999999999996,0.0
2289,57.89473684210526,68.73504155124652,79.06999999999996,0.0
2290,62.86568684210522,68.73504155124652,79.06999999999996,0.0
2291,62.86568684210522,68.73504155124652,88.86264999999997,0.0
2292,73.73030969529088,70.76266869806085,88.86264999999997,0.0
2293,87.28150969529084,70.76266869806085,88.86264999999997,0.0
2294,87.28150969529084,70.76266869806085,100.0,0.0
2295,90.62560969529085,70.76266869806085,100.0,0.0
2296,90.62560969529085,70.76266869806085,100.0,0.0
2297,90.62560969529085,70.76266869806085,91.56265927977839,0.0
2298,69.57297811634348,68.91629750692513,70.51002770083102,0.0
2299,68.03558199445985,47.86366592797776,49.45739612188365,0.0
2300,68.03558199445985,47.86366592797776,33.02975069252079,0.0
2301,68.03558199445985,43.46333351800547,33.02975069252079,0.0
2302,68.03558199445985,43.46333351800547,33.02975069252079,0.0
2303,68.03558199445985,43.46333351800547,33.02975069252079,0.0
2304,68.03558199445985,43.46333351800547,25.128144044321314,0.0
2305,63.37414155124655,43.46333351800547,25.128144044321314,0.0
2306,63.37414155124655,43.46333351800547,25.128144044321314,0.0
2307,63.37414155124655,43.46333351800547,25.128144044321314,0.0
2308,51.00112216066485,43.46333351800547,25.128144044321314,0.0
2309,51.00112216066485,43.46333351800547,25.128144044321314,0.0
2310,51.00112216066485,36.34383213296393,25.128144044321314,0.0
2311,51.00112216066485,15.291200554016566,23.691855955678662,0.0
2312,51.00112216066485,15.291200554016566,23.691855955678662,0.0
2313,51.00112216066485,15.291200554016566,25.217855955678644,0.0
2314,59.10147216066488,15.291200554016566,25.217855955678644,0.0
2315,59.10147216066488,28.40850055401658,25.217855955678644,0.0
2316,59.10147216066488,28.40850055401658,41.76980595567863,0.0
2317,59.10147216066488,28.40850055401658,58.683855955678624,0.0
2318,59.10147216066488,42.264650554016576,58.683855955678624,0.0
2319,59.10147216066488,48.18695055401658,58.683855955678624,0.0
2320,59.10147216066488,48.18695055401658,58.683855955678624,0.0
2321,59.10147216066488,48.18695055401658,58.683855955678624,0.0
2322,59.10147216066488,48.18695055401658,47.61737396121879,0.0
2323,59.10147216066488,46.60959058171746,39.19977548476445,0.0
2324,50.17155526315797,46.60959058171746,18.147143905817085,0.0
2325,50.17155526315797,46.60959058171746,18.147143905817085,0.0
2326,50.17155526315797,46.60959058171746,18.147143905817085,0.0
2327,50.17155526315797,40.83180664819943,18.147143905817085,0.0
2328,50.17155526315797,40.83180664819943,18.147143905817085,0.0
2329,50.17155526315797,40.83180664819943,18.147143905817085,0.0
2330,51.12700526315797,40.83180664819943,18.147143905817085,0.0
2331,51.12700526315797,40.83180664819943,17.693348891966657,0.0
2332,51.12700526315797,32.60105872576177,17.693348891966657,0.0
2333,51.12700526315797,32.60105872576177,17.693348891966657,0.0
2334,30.0743736842106,29.008260941828233,17.693348891966657,0.0
2335,30.0743736842106,29.008260941828233,17.693348891966657,0.0
2336,30.0743736842106,29.008260941828233,11.392628670360004,0.0
2337,30.0743736842106,29.008260941828233,15.867478670359983,0.0
2338,30.0743736842106,29.008260941828233,26.580228670359965,0.0
2339,30.0743736842106,29.008260941828233,42.04437867035996,0.0
2340,49.0743736842106,29.07206094182824,42.04437867035996,0.0
2341,68.0743736842106,30.467060941828272,42.04437867035996,0.0
2342,86.80712368421061,30.467060941828272,42.04437867035996,0.0
2343,86.80712368421061,30.467060941828272,53.76772867035996,0.0
2344,86.80712368421061,30.467060941828272,53.76772867035996,0.0
2345,86.80712368421061,30.467060941828272,33.49659293628792,0.0
2346,86.80712368421061,30.467060941828272,33.49659293628792,0.0
2347,75.07848102493085,30.467060941828272,33.49659293628792,0.0
2348,63.49166662049871,30.467060941828272,33.49659293628792,0.0
2349,63.49166662049871,30.467060941828272,33.378864404431965,0.0
2350,63.49166662049871,30.467060941828272,33.378864404431965,0.0
2351,63.49166662049871,30.467060941828272,33.378864404431965,0.0
2352,63.49166662049871,30.467060941828272,33.378864404431965,0.0
2353,63.49166662049871,30.467060941828272,33.378864404431965,0.0
2354,61.92186052631587,30.467060941828272,33.378864404431965,0.0
2355,61.92186052631587,30.467060941828272,33.378864404431965,0.0
2356,61.92186052631587,30.467060941828272,32.51029044321343,0.0
2357,61.92186052631587,30.467060941828272,30.543420637119247,0.0
2358,61.92186052631587,29.106783933518038,30.543420637119247,0.0
2359,61.92186052631587,29.106783933518038,30.543420637119247,0.0
2360,61.92186052631587,20.741963988919686,30.543420637119247,0.0
2361,64.59466052631586,20.741963988919686,30.543420637119247,0.0
2362,64.59466052631586,20.741963988919686,40.18127063711924,0.0
2363,64.59466052631586,35.57011398891968,40.18127063711924,0.0
2364,64.59466052631586,53.404263988919666,40.18127063711924,0.0
2365,64.59466052631586,71.32931398891967,40.18127063711924,0.0
2366,79.33231052631587,71.32931398891967,40.18127063711924,0.0
2367,79.33231052631587,78.05296398891967,40.18127063711924,0.0
2368,72.45408337950144,78.05296398891967,40.18127063711924,0.0
2369,51.40145180055407,78.05296398891967,36.32071662049874,0.0
2370,51.40145180055407,78.05296398891967,36.32071662049874,0.0
2371,30.348820221606704,78.05296398891967,17.367475623268824,0.0
2372,30.348820221606704,65.37401662049862,17.367475623268824,0.0
2373,30.348820221606704,44.32138504155126,11.590965927977972,0.0
2374,30.348820221606704,44.32138504155126,11.590965927977972,0.0
2375,21.66499750692526,44.32138504155126,11.590965927977972,0.0
2376,21.66499750692526,44.32138504155126,11.590965927977972,0.0
2377,21.66499750692526,43.497562326869826,11.590965927977972,0.0
2378,22.376897506925225,43.497562326869826,11.590965927977972,0.0
2379,20.842437673130195,43.497562326869826,11.590965927977972,0.0
2380,20.842437673130195,43.497562326869826,2.0560628808865666,0.0
2381,-0.0,43.497562326869826,2.0560628808865666,0.0
2382,-0.0,43.497562326869826,2.0560628808865666,0.0
2383,-0.0,22.981440443213298,2.0560628808865666,0.0
2384,-0.0,22.981440443213298,2.0560628808865666,0.0
2385,0.0,22.981440443213298,3.76141288088656,0.0
2386,8.550999999999997,22.981440443213298,3.76141288088656,0.0
2387,22.778999999999957,22.981440443213298,3.76141288088656,0.0
2388,40.91319999999995,22.981440443213298,3.76141288088656,0.0
2389,41.15959999999994,22.981440443213298,22.76141288088656,0.0
2390,41.15959999999994,22.981440443213298,39.43801288088652,0.0
2391,50.37134999999993,22.981440443213298,39.43801288088652,0.0
2392,50.37134999999993,19.63789473684211,39.43801288088652,0.0
2393,50.37134999999993,-0.0,39.43801288088652,0.0
2394,39.91168240997222,-0.0,18.385381301939148,0.0
2395,18.859050831024856,-0.0,8.368151385041632,0.0
2396,18.859050831024856,0.0,8.368151385041632,0.0
2397,9.078781163434915,-0.0,0.0,0.0
2398,-0.0,0.0,0.0,0.0
2399,0.0,-0.0,-0.0,0.0
2400,0.0,-0.0,3.2679499999999884,0.0
2401,6.186099999999996,-0.0,3.2679499999999884,0.0
2402,8.670761357340698,-0.0,8.668088642659287,0.0
2403,14.862061357340696,-0.0,8.668088642659287,0.0
2404,14.042947783933485,-0.0,8.668088642659287,0.0
2405,14.042947783933485,-0.0,8.668088642659287,0.0
2406,14.042947783933485,-0.0,8.668088642659287,0.0
2407,14.042947783933485,0.0,0.0,0.0
2408,14.042947783933485,-0.0,3.5884999999999994,0.0
2409,14.042947783933485,14.161099999999992,3.5884999999999994,0.0
2410,33.042947783933485,16.323050000000002,3.5884999999999994,0.0
